id,SQ1,SQ2,SQ3,SQ3_n2,SQ3_n3,SQ4,SQ5,SQ5_m2,SQ5_m3,SQ5_m4,SQ5_m5,SQ5_m6,SQ5_m7,SQ5_m8,SQ6,SQ7,SQ8,SQ8_n2,SQ8_n3,SQ11,SQ12,SQ13,SQ14_1,SQ14,SQ15,SQ15_m2,SQ15_m3,SQ15_m4,SQ15_m5,SQ15_m6,SQ15_m7,SQ15_m8,SQ15_m9,C1,C2,C3,C4,C4_m2,C4_m3,C5,C5_m2,C5_m3,C6,C6_m2,C6_m3,C6_m4,C6_m5,C6_m6,C6_m7,C6_m8,C7,C7_m2,C7_m3,C7_m4,C7_m5,C8,C8_n2,C8_n3,C8_n4,C8_n5,C9,C10,C11,C12,C13,C14,C14_m2,C14_m3,C14_m4,C14_m5,C14_m6,C15,C15_n2,C15_n3,C15_n4,B1,B2,B2_n2,B2_n3,B2_n4,B2_n5,A1,A1_m2,A1_m3,A1_m4,A1_m5,A1_m6,A1_m7,A1_m8,A1_m9,A1_m10,A1_m11,A1_m12,A1_m13,A1_m14,A2,A2_m2,A2_m3,A3,A3_m2,A3_m3,B3,B3_m2,B3_m3,B3_m4,B3_m5,B3_m6,B3_m7,B3_m8,B4,B4_n2,B4_n3,B4_n4,B4_n5,B4_n6,B4_n7,B4_n8,B5,B5_n2,B5_n3,B5_n4,B5_n5,B5_n6,B5_n7,B5_n8,B6,B6_m2,B6_m3,B6_m4,B6_m5,B6_n2,B6_n2_m2,B6_n2_m3,B6_n2_m4,B6_n2_m5,B6_n3,B6_n3_m2,B6_n3_m3,B6_n3_m4,B6_n3_m5,B6_n4,B6_n4_m2,B6_n4_m3,B6_n4_m4,B6_n4_m5,B6_n5,B6_n5_m2,B6_n5_m3,B6_n5_m4,B6_n5_m5,B6_n6,B6_n6_m2,B6_n6_m3,B6_n6_m4,B6_n6_m5,B6_n7,B6_n7_m2,B6_n7_m3,B6_n7_m4,B6_n7_m5,B6_n8,B6_n8_m2,B6_n8_m3,B6_n8_m4,B6_n8_m5,G1,G2,G2_m2,G2_m3,G2_m4,G2_m5,G2_m6,G2_m7,G2_m8,G2_m9,G2_m10,G2_m11,G2_m12,G2_m13,G2_m14,G3,G3_m2,G3_m3,G3_m4,G3_m5,G4,G4_n2,G4_n3,G4_n4,G4_n5,G5,G5_n2,G5_n3,G5_n4,G5_n5,D2,D2_m2,D2_m3,D2_m4,D2_m5,D3,D3_n2,D3_n3,D3_n4,D3_n5,D4,D4_m2,D4_m3,D4_m4,D4_m5,D5,D5_n2,D5_n3,D6,D6_m2,D6_m3,D6_m4,D6_m5,D7,D7_m2,D8,D8_m2,D8_m3,D8_m4,D8_m5,D9,D9_n2,D10,D10_m2,D10_m3,D11,D11_m2,D11_m3,D11_m4,D11_m5,D12,D12_n2,D13,D13_m2,D13_m3,D14,D14_m2,D14_m3,D14_m4,D14_m5,D14_n2,D14_n2_m2,D14_n2_m3,D14_n2_m4,D14_n2_m5,D14_n3,D14_n3_m2,D14_n3_m3,D14_n3_m4,D14_n3_m5,D14_n4,D14_n4_m2,D14_n4_m3,D14_n4_m4,D14_n4_m5,D14_n5,D14_n5_m2,D14_n5_m3,D14_n5_m4,D14_n5_m5,D14_n6,D14_n6_m2,D14_n6_m3,D14_n6_m4,D14_n6_m5,D14_n7,D14_n7_m2,D14_n7_m3,D14_n7_m4,D14_n7_m5,D14_n8,D14_n8_m2,D14_n8_m3,D14_n8_m4,D14_n8_m5,D14_n9,D14_n9_m2,D14_n9_m3,D14_n9_m4,D14_n9_m5,D14_n10,D14_n10_m2,D14_n10_m3,D14_n10_m4,D14_n10_m5,D14_n11,D14_n11_m2,D14_n11_m3,D14_n11_m4,D14_n11_m5,D14_n12,D14_n12_m2,D14_n12_m3,D14_n12_m4,D14_n12_m5,D14_n13,D14_n13_m2,D14_n13_m3,D14_n13_m4,D14_n13_m5,D15,D16,D16_n2,D17,D18,D19,D20,D21,D22,D23,D24,D24_m2,D24_m3,D24_m4,D24_m5,D25,D26,D26_n2,D26_n3,D26_n4,D27,E1,E2,E2_m2,E2_m3,E2_m4,E2_m5,E2_m6,E2_m7,E3,E3_m2,E3_m3,E3_m4,E3_m5,E3_m6,E3_m7,F1,F2,F2_m2,F2_m3,F2_m4,F2_m5,F3,F3_n2,F3_n3,F3_n4,F3_n5,F4,Q1,Q1_m2,Q1_m3,Q1_m4,Q1_m5,Q1_m6,Q1_m7,Q2,Q2_n2,Q2_n3,Q2_n4,Q2_n5,Q2_n6,Q2_n7,Q3,Q4,Q5,Q6,Q7
44,1,1,30,3,1,2,8, , , , , , , ,4,2,2013,4,1,1,1,5,1,13,1,2,7, , , , , , ,1,4,6,8,5,2,8,2,5,3,4,5, , , , , ,4, , , , , , , ,1, ,3,1,1,1000,3, , , , , , ,70,10,10,10,6,6,6,5,3,5,1,6,8,10, , , , , , , , , , ,3,5,12,7,8,1,1,2,4,7, , , , ,3,3, ,2, , ,3, ,4,2, ,3, , ,5, , , , , , , , , , , ,8, , , , , , , , , ,21,22, , , ,8, , , , , , , , , ,7, , , , ,1,10,13, , , , , , , , , , , , ,1,2,3, , ,1,2,3, , ,3,3, , , ,1,2,3, , ,6,6,6, , , , , , , ,90,10,0,6, , , , ,3,2, , , , , , , , , , ,3, , , , ,1,10,8,5,1,116, , , , , , , , , , , , , , , , , , , ,503, , , , , , , , , , , , , , ,803, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,90,10,1,5,4, , ,2,1, , , , , , ,3,5,5,4,6,7, , , , , , , ,1,5,6, , , , ,5,3, , , , ,100000,130000,170000,200000,250000,2,1,2,3, , , , ,5,5,10, , , ,80,1,1,1,4,7
52,1,1,49,6,2,2,8, , , , , , , ,3,2,2013,4,1,1,1,5,1,5,1,2,7,8, , , , , ,1,5,7,1,8,3,1,3,8,4, , , , , , , ,2, , , , , ,1, , , ,1,1,1,700,5, , , , , , ,80,5,10,5,6,6,6,6,6,6,1,8,9, , , , , , , , , , , ,6,3,13,8,2,3,1,2,7,8, , , , ,3,3, , , , ,3,3,6,6, , , , ,6,6, , , , , , , , , , ,8, , , , ,42, , , , ,22, , , , ,2, , , , , , , , , , , , , , ,1,1,2,12, , , , , , , , , , , ,1,2, , , ,2,2, , , ,3,4, , , ,2, , , , , ,5, , , , , , , , , , , , , , , , ,1,2,8, , , , ,1,20,1,8,4,3, , , , ,1,30,1,8,3,101, , , , , , , , , ,301, , , , ,9998, , , , , , , , , , , , , , , , , , , ,801, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,100,0,2, , ,1,2,1,2, , , , , , ,5,5,4,5,6,6, , , , , , , ,2,3,4,5, , , ,4,6, , , , ,0,50000,100000,150000,150000,2,1,3,4, , , , ,20, ,20,30, , ,30,1,1,4,4,7
53,1,1,32,3,1,2,8, , , , , , , ,3,1,2013,5,1,1,1,4,1,9,1,2,3,7,8, , , , ,1,6,6,8,1,4,1,8,2,2, , , , , , , ,2,4, , , , ,1, ,1, ,3,1,2,3000,5, , , , , , ,70,20,5,5,6,6,6,6,6,6,6,9, , , , , , , , , , , , ,3,10,6,1,2,8,1,2,3,7,8, , , ,3,3,3, , , ,3,3,6,4,4, , , ,5,6, , , , , , , , , , , , , , , ,22, , , , ,22, , , , ,22, , , , , , , , , , , , , , ,2,8,9, , , , , , , , , , , , ,3,5, , , , , ,2, ,2, , ,3, ,3,5, , , , , , , , ,4, , , , , , , , , , , , , ,1,3,2, , , , ,1,40,4,1,8,8, , , , ,1,30,4,1,8,111, , , , , , , , , , , , , , ,420, , , , , , , , , , , , , , , , , , , ,801, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,50,50,1,7,3, , ,1,2, , , , , , ,4,4,4,4,4,4,4, , , , , , , , , , , , , ,3,6, , , , ,50000,60000,70000,0,0,2,1,2, , , , , ,20,20, , , , ,60,1,1,1,8,5
54,1,2,50,7,2,1,8, , , , , , , ,4,3,2013,7,1,1,1,4,1,5,1,2,3,5,7,8, , , ,1,7,7,8,2,4,8,2,5,4, , , , , , , ,4, , , , , , , ,1, ,3,1,1,20000,10, , , , , , ,50,0,40,10,6,6,6,6,6,6,6,8, , , , , , , , , , , , ,12,13,8,2,7,1,1,2,3,5,7,8, , ,6,6,3, ,6, ,3,3,4,4,4, ,4, ,4,4, , , , , , , , , , , , , , , ,3, , , , , , , , , ,6, , , , , , , , , , , , , , ,1,6,8, , , , , , , , , , , , ,1,2,3,4,5,1,2,2,1,3,3,3,3,4, ,1,4, , , ,4, , ,6, , , , , , , , , , , , , , ,1,4,3,6, , , ,2,0,5,8,4,3, , , , ,2,0,5,8,4, , , , , , , , , , , , , , , ,420, , , , ,505,502,506, , , , , , , , , , , , ,801, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,100,0,1,8,1, , ,1,2, , , , , , ,2,4,4,4,4,7, , , , , , , ,2,3,6, , , , ,2,6, , , , ,5000,7000,10000,13000,15000,3,1,2,3,4,5, , ,10,10,20,10,10, ,40,1,1,5,6,3
59,1,8,58,8,2,1,8, , , , , , , ,4,2,2013,5,1,1,1,5,1,6,1,4,7, , , , , , ,1,3,6,2,3,1,2,3,1,1,2,4, , , , , ,4, , , , , , , ,1, ,2,1,2,2000,1, , , , , , ,70,25,3,2,7,6,7,6,7,7,9, , , , , , , , , , , , , ,12,13,6,1,2,6,1,2,4,7, , , , ,3,1, ,4, , ,4, ,7,5, ,4, , ,5, , , , , , , , , , , ,44, , , , , , , , , ,22, , , , ,22, , , , , , , , , ,2, , , , ,2,8,9,11, , , , , , , , , , , ,1,4, , , ,3, , ,2, , , , ,9, ,1, , , , ,6, , , , , , , , , , , , , , , , , ,2,1,11, , , , ,2,30,3,4,1,3, , , , ,3,50,3,1, ,108, , , , , , , , , ,305, , , , ,420, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,100,0,2, , ,1,3,2,1, , , , , , ,4,4,6,5,5,7, , , , , , , ,2,3, , , , , ,4,6, , , , ,200000,400000,600000,800000,1000000,2,9, , , , , , , , , , , , , ,1,1,5,5,7
61,1,11,46,6,2,2,8, , , , , , , ,4,3,2013,8,1,1,1,5,1,6,2,7, , , , , , , ,1,7,7,1,2,8,1,3,8,2,3,5, , , , , ,2, , , , , ,1, , , ,3,1,2,5000,5, , , , , , ,50,30,10,10,7,7,7,7,6,7,1, , , , , , , , , , , , , ,3,2,13,2,7,8,2,7, , , , , , , ,4, , , , ,4, , ,6, , , , ,6, ,8, , , , , , , , , ,24, , , , ,22, , , , ,22, , , , ,44, , , , , , , , , ,7, , , , ,2,1,6,8, , , , , , , , , , , ,4, , , , , , , ,2, , , , ,3, ,4, , , , , , , ,7, , , , , , , , , , , , , , ,1,2,98, , , , ,0,50,1,3,8,12, , , , ,1,30,3,1,8,104, , , , , , , , , ,304, , , , , , , , , , , , , , , , , , , , , , , , ,806, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,100,0,2, , ,1,1,1,1, , , , , , ,5,6,6,6,6,6, , , , , , , ,3,5,6, , , , ,5,5, , , , ,1000,2000,3000,4000,5000,2,1,4, , , , , ,20, , ,30, , ,50,1,1,5,8,5
64,1,1,27,2,1,1,8, , , , , , , ,3,1,2013,4,1,1,1,4,1,5,2,7, , , , , , , ,2,4,4,4,1,8,4,1,8,2,4, , , , , , ,2, , , , , ,1, , , ,1,1,2,5000,4, , , , , , ,70,20,5,5,3,6,6,5,5,5,1,2,6,9, , , , , , , , , , ,5,8,12,8,2,7,2,7,8, , , , , , ,3, , , , ,4,2, ,4, , , , ,5,5,12, , , , , , , , , ,22, , , , ,98, , , , ,22, , , , ,22, , , , , , , , , , , , , , ,2,1,6, , , , , , , , , , , , ,2, , , , , ,2, , , , ,3, , , ,2, , , , , ,6, , , , , , , , , , , , , , , , ,3,2, , , , , , , , , , ,8, , , , ,1,30,1,8,4,107, , , , , , , , , , , , , , ,9998, , , , , , , , , , , , , , , , , , , ,801, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,90,10,1,4,1, , ,1,1, , , , , , ,5,5,4,5,5,5, , , , , , , ,2,6, , , , , ,5,98, , , , ,20000,30000,40000,50000,60000,2,1,3,4, , , , ,10, ,10,30, , ,50,2, , ,4,1
65,1,16,36,4,1,1,8, , , , , , , ,3,2,2013,2,1,1,1,3,1,9,1,2,4,7, , , , , ,1,3,3,1,2,5,1,2,5,2,3,4,6, , , , ,4, , , , , , , ,1, ,1,1,1,10000,5, , , , , , ,90,5,4,1,4,4,4,4,4,4,9, , , , , , , , , , , , , ,11,12,16,4,2,7,1,2,4,7, , , , ,3,3, ,3, , ,3, ,4,4, ,4, , ,4, , , , , , , , , , , ,22, , , , , , , , , ,22, , , , ,22, , , , , , , , , ,44, , , , ,2,9, , , , , , , , , , , , , ,1,2, , , ,2,2, , , ,9,9, , , ,1,2, , , ,4,4, , , ,3, , , , , , , , , , , , ,2,3, , , , , , , , , , ,11, , , , ,1,0,1,5,8,107, , , , , , , , , , , , , , , , , , , ,517, , , , , , , , , , , , , , ,801, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,100,0,1,5,4, , ,1,3,1, , , , ,1,4,4,4,4,4,4,6, , , , , , , , , , , , , ,5,8, , , , ,10000,20000,30000,40000,50000,2,1,3,4, , , , ,3, ,3,4, , ,90,1,1,1,4,2
68,1,3,36,4,1,1,8, , , , , , , ,4,2,2013,5,1,1,1,5,1,5,7,8, , , , , , , ,1,3,4,2,5,4,5,4,9,2,4, , , , , , ,3, , , , , , ,1, , ,2,3, , , , , , , , , ,80,5,5,10,6,7,6,6,6,5,9,10, , , , , , , , , , , , ,8,16,11,8,1,7,1,7,8, , , , , ,1, , , , , ,3,4,4, , , , , ,5,6, , , , , ,22, , , , ,22, , , , ,22, , , , ,22, , , , ,22, , , , , , , , , , , , , , ,3, , , , , , , , , , , , , , ,1,3, , , ,3, ,3, , , , , , , ,1, , , , ,5, , , , , , , , , , , , , , , , , ,1, ,1, , , , ,1,20,9,5,1, , , , , , , , , , ,106, , , , , , , , , , , , , , , , , , , ,501, , , , , , , , , , , , , , , , , , , ,904, , , , , , , , , , , , , , , , , , , , , , , , ,2,50,50,2, , ,1,3,1,1, , , , , , ,4,4,4,4,4,4,1,4, , , , , , , , , , , , ,5,3, , , , ,20000,39000,47000,55000,70000,2,1,3,4, , , , ,10, ,30,40, , ,20,2, , ,5,3
70,1,1,40,5,2,1,8, , , , , , , ,4,1,2013,7,1,1,1,3,1,13,1,2,3,7, , , , , ,1,5,5,8,1,5,3,2,5,2,3,4, , , , , ,4, , , , , , , ,1, ,3,1,2,9900,4, , , , , , ,30,30,30,10,7,6,7,6,7,7,1,6,8,9,10,12, , , , , , , , ,6,12,7,2,3,1,1,2,3,7, , , , ,4,6,4, , , ,4, ,5,6,6, , , ,6, , , , , , , , , , , , , , , , ,2, , , , ,22, , , , ,22, , , , , , , , , ,9, , , , ,2,9, , , , , , , , , , , , , ,3, , , , , , ,2, , , , ,2, , ,3, , , , , , ,7, , , , , , , ,50,50,0,7, , , , ,4,2, , , , , , , , , , ,1, , , , ,1,0,3,6,7, , , , , , , , , , ,310, , , , , , , , , , , , , , ,610, , , , ,9998, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,4,70,30,2, , ,2, ,1,2, , , , , , ,6,6,6,6,6,6, , , , , , , ,6, , , , , , ,3,1, , , , ,50000,100000,150000,200000,250000,3,1,3,4,5, , , ,30, ,20,20,5, ,25,1,1,3,4,4
71,1,1,36,4,1,1,8, , , , , , , ,4,2,2013,4,1,1,1,4,1,9,1,2,7, , , , , , ,1,5,5,10,8,11,1,3,4,2,4, , , , , , ,4, , , , , , , ,1, ,2,1,1,2000,6, , , , , , ,50,20,20,10,6,6,6,6,5,4,10,11, , , , , , , , , , , , ,8,10,1,1,3,2,1,2,7, , , , , ,4,3, , , , ,3, ,5,5, , , , ,6, , , , , , , , , , , ,20, , , , ,2, , , , ,22, , , , ,31, , , , , , , , , ,16, , , , ,2,9, , , , , , , , , , , , , ,1,2,3, , ,2,2,2, , ,3,3,3, , ,1, , , , ,5, , , , , , , , , , , , , , , , , ,2,1,2, , , , ,2,0,4,8, ,3, , , , ,3,0,4,1,10,114, , , , , , , , , , , , , , ,420, , , , , , , , , , , , , , , , , , , ,806, , , , , , , , , ,1002, , , , , , , , , , , , , , , , , , , ,2,100,0,2, , ,1,5,1,2, , , , , , ,5,5,5,6,6,6, , , , , , , ,2,4, , , , , ,5,1, , , , ,5000,10000,15000,20000,25000,2,1,2, , , , , ,30,20, , , , ,50,1,1,1,6,5
72,1,1,41,5,2,2,8, , , , , , , ,4,3,2013,2,1,1,1,4,1,9,2,3,4,7,8, , , , ,1,7,7,8,1,4,8,5,1,2,4, , , , , , ,4, , , , , , , ,1, ,1,1,1,4000,2, , , , , , ,20,50,20,10,7,7,7,6,7,7,8, , , , , , , , , , , , , ,14,12,6,2,1,6,2,3,4,7,8, , , , ,5,5,5, , ,5,5, ,7,7,7, , ,7,7,8, , , , , , , , , , , , , , , , , , , ,21, , , , ,21, , , , , , , , , , , , , , ,3, , , , , , , , , , , , , , ,1,2,4, , ,3,3, ,3, , , , , , ,1,2, , , ,7,7, , , , , , , , , , , , , , , , ,3,2, , , , , , , , , , ,98, , , , ,3,0,1,8,4,107, , , , , , , , , , , , , , ,408, , , , , , , , , , , , , , , , , , , ,802, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,70,30,1,7,1, , ,2,2, , , , , , ,6,5,5,5,5,7, , , , , , , ,1, , , , , , ,5,1, , , , ,5,10,12,16,20,3,2,4, , , , , , ,10, ,30, , ,60,1,1,3,8,3
75,1,8,34,3,1,1,8, , , , , , , ,3,2,2013,2,1,1,1,5,1,5,2,7, , , , , , , ,2,4,3,3,2,1,2,3,1,1,2, , , , , , ,2,4, , , , ,2, ,2, ,1,1,2,200,1, , , , , , ,50,43,5,2,7,7,7,7,4,4,1,11, , , , , , , , , , , , ,2,3,8,2,7,1,2,7, , , , , , , ,3, , , , ,3, , ,3, , , , ,3, ,9, , , , , , , , , ,5, , , , ,16, , , , ,42, , , , ,8, , , , , , , , , ,8, , , , ,3, , , , , , , , , , , , , , ,1, , , , ,3, , , , , , , , , ,1, , , , ,7, , , , , , , , , , , , , , , , , ,1,2,9, , , , ,1,0,1,4,8,3, , , , ,2,0,1,4,8,103,105,114, , , , , , , , , , , , ,409, , , , , , , , , , , , , , , , , , , ,816, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,100,0,2, , ,2, ,1,1, , , , , , ,5,5,4,5,5,4,1, , , , , , , , , , , , , ,2,6, , , , ,0,100,200,400,500,1,1, , , , , , ,5, , , , , ,95,1,1,2,4,3
76,1,1,48,6,2,1,8, , , , , , , ,4,2,2013,5,1,1,1,3,1,14,1,2,7, , , , , , ,1,3,3,4,2,1,2,3,1,2,4, , , , , , ,4, , , , , , , ,1, ,3,1,1,3000,3, , , , , , ,80,5,10,5,5,5,6,6,6,5,10,11, , , , , , , , , , , , ,8,10,12,2,1,7,1,2,7, , , , , ,4,4, , , , ,3, ,7,7, , , , ,7, , , , , , , , , , , ,8, , , , ,42, , , , ,22, , , , ,22, , , , , , , , , ,42, , , , ,1,2,9, , , , , , , , , , , , ,4, , , , , , , ,2, , , , ,4, ,4, , , , , , , ,6, , , , , , , , , , , , , , ,2,3, , , , , , , , , , ,3, , , , ,1,10,1,3,4,103, , , , , , , , , ,303, , , , ,401, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,90,10,1,4,4, , ,1,2, , , , , , ,5,4,5,6,5,6, , , , , , , ,2, , , , , , ,3,2, , , , ,50000,80000,100000,130000,150000,2,1,4, , , , , ,10, , ,5, , ,85,1,1,5,1,6
78,1,1,34,3,1,1,8, , , , , , , ,4,2,2013,2,1,1,1,5,1,5,1,2,3,4,5,7,8, , ,1,5,7,1,3,8,3,2,8,3, , , , , , , ,2, , , , , ,2, , , ,3,1,1,1500,3, , , , , , ,40,10,10,40,3,2,3,3,2,3,2,8,9,10,11, , , , , , , , , ,10,2,6,2,3,8,1,2,3,4,5,7,8, ,3,5,4,3,4, ,4,4,3,2,3,3,3, ,2,2, , , , , , , , , , , , , , , , , , , , , , , , , ,8, , , , , , , , , , , , , , ,2,1,6,8, , , , , , , , , , , ,1,4,5, , ,2, , ,1,3,2, , ,2, ,1, , , , ,3, , , , , , , , , , , , , , , , , ,1,3,98, , , , ,1,30,8,1,7,4, , , , ,2,0,1,5, ,112, , , , , , , , , , , , , , , , , , , ,504, , , , , , , , , ,9998, , , , ,804, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,100,0,1,4,3, , ,1,2, , , , , , ,2,3,3,3,2,3,1,2,3,5, , , , , , , , , , ,2,4, , , , ,400,600,800,1000,1200,2,1,3, , , , , ,20, ,10, , , ,70,2, , ,4,5
79,1,8,44,5,2,2,8, , , , , , , ,4,2,2013,7,1,3,1,2,1,9,1,2,4,7, , , , , ,1,3,4,1,2,4,2,1,8,1,4,5, , , , , ,4, , , , , , , ,1, ,2,1,1,4000,5, , , , , , ,60,20,10,10,7,7,7,7,7, ,1,8,13, , , , , , , , , , , ,3,10,8,2,1,7,1,2,4,7, , , , ,5,5, ,3, , ,4, ,6,6, ,6, , ,6, , , , , , , , , , , ,2, , , , , , , , , ,22, , , , ,22, , , , , , , , , ,8, , , , ,1,1, , , , , , , , , , , , , ,1,2,4, , ,3,1, ,1, , ,3, ,3, ,1,4, , , ,6, , ,6, , , , , , , , , , , , , , ,1, ,2, , , , ,1,0,1,8,4, , , , , , , , , , ,119, , , , , , , , , , , , , , ,817, , , , , , , , , , , , , , , , , , , ,804, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,70,30,2, , ,1,2,2,2, , , , , , ,4,4,4,4,6,6, , , , , , , ,2,5, , , , , ,3,1, , , , ,3000,5000,7000,9000,10000,3,1,2,4, , , , ,10,30, ,10, , ,50,1,1,4,4,6
80,1,1,28,2,1,2,8, , , , , , , ,4,2,2013,6,1,1,1,5,1,5,1,2,7,8, , , , , ,1,4,7,8,1,5,8,1,5,3, , , , , , , ,4, , , , , , , ,1, ,2,1,1,700,3, , , , , , ,25,25,25,25,4,4,5,4,4,3,3, , , , , , , , , , , , , ,7,1,12,7,3,1,1,2,7,8, , , , ,4,3, , , , ,3,3,4,3, , , , ,4,4, , , , , , , , , , ,7, , , , ,22, , , , ,22, , , , ,22, , , , , , , , , , , , , , ,1,2,4,9, , , , , , , , , , , ,3, , , , , , ,2, , , , ,3, , ,3, , , , , , ,4, , , , , , , ,33,33,34,3, , , , ,3, , , , , , , , , , , ,2, , , , ,1,0,3,8,1,120, , , , , , , , , ,301, , , , , , , , , , , , , , , , , , , , , , , , ,801, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,100,0,1,5,2, , ,1,1, , , , , , ,5,4,6,4,3,4,5, , , , , , , , , , , , , ,1,6, , , , ,100,200,300,400,500,2,2, , , , , , , ,50, , , , ,50,2, , ,4,5
81,1,1,22,1,1,2,8, , , , , , , ,4,2,2013,3,1,1,1,5,1,9,1,2,3,5,7,8, , , ,1,4,6,8,1,9,8,1,9,1,2,3,4,5, , , ,2,3, , , , ,1,1, , ,3,1,1,1000,8, , , , , , ,30,30,20,20,6,6,6,3,6,4,1,6,8,9,10,11,13, , , , , , , ,5,13,8,2,8,7,1,2,3,5,7,8, , ,3,4,3, ,3, ,5,5,5,7,4, ,4, ,6,7, , , , , , , , , , , , , , , ,42, , , , , , , , , ,22, , , , , , , , , , , , , , ,1,1,6,8,9,10, , , , , , , , , ,1,2,4,5, ,1,1, ,1,2,3,3, ,3,3,1,5, , , ,5, , , ,5, , , , , , , , , , , , , ,1,4,8, , , , ,2,0,4,1, ,11, , , , ,1,0,4,9,5,106, , , , , , , , , , , , , , ,9998, , , , ,520, , , , , , , , , , , , , , , , , , , ,902, , , , , , , , , , , , , , , , , , , , , , , , ,2,70,30,1,3,1, , ,1,1, , , , , , ,6,5,5,6,6,6, , , , , , , ,5, , , , , , ,2,6, , , , ,100000,200000,300000,400000,500000,1,1,2,3, , , , ,15,10,5, , , ,70,2, , ,4,3
82,1,1,35,4,1,1,8, , , , , , , ,4,2,2013,1,1,1,1,5,1,6,5,7, , , , , , , ,1,6,5,5,8,3,5,3,8,2,4,6, , , , , ,4, , , , , , , ,1, ,3,2, , , ,2,4, , , , ,50,20,10,20,6,7,6,4,5,6,1,6,8, , , , , , , , , , , ,10,13,1,6,2,3,2,5,7, , , , , , ,2, , ,4, ,5, , ,2, , ,5, ,7, ,22,23, , , , , , , , ,8, , , , ,23, , , , , , , , , ,44, , , , , , , , , ,42, , , , ,2,6,8,9, , , , , , , , , , , ,1,2,3, , ,2,1,3, , ,4,3, , , ,1,2,3, , ,6,5,6, , , , , , , ,20,30,50,9, , , , ,1,2,5, , , , ,1,30,5,3,11,3, , , , ,1,0,4,10, , , , , , , , , , , ,301, , , , ,420, , , , ,504, , , , , , , , , , , , , , , , , , , , , , , , ,1002, , , , ,1101, , , , , , , , , , , , , , ,2,80,20,2, , ,1,2,2,2, , , , , , ,4,5,5,3,6,6, , , , , , , ,1,6, , , , , ,4,4, , , , ,1000,2000,2500,3000,3000,1,1,2, , , , , ,20,70, , , , ,10,1,1,2,6,3
83,1,12,42,5,2,2,8, , , , , , , ,4,1,2013,6,1,1,1,5,1,14,7, , , , , , , , ,1,3,4,1,2,8,6,5,7,5,6, , , , , , ,2, , , , , ,1, , , ,3,1,3, , ,5, , , , , ,60,20,10,10,5,5,5,5,5,4,1, , , , , , , , , , , , , ,10,12,4,2,7,4,7, , , , , , , , , , , , , ,3, , , , , , , ,5, ,7, , , , ,44, , , , ,7, , , , ,14, , , , ,14, , , , ,15, , , , , , , , , ,7, , , , ,2,11, , , , , , , , , , , , , ,4, , , , , , , ,2, , , , ,2, ,4, , , , , , , ,4, , , , , , , , , , , , , , ,1, ,6, , , , ,1,10,1,4,5, , , , , , , , , , ,120, , , , , , , , , , , , , , ,420, , , , ,520, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,50,50,2, , ,2, ,1,2, , , , , , ,5,4,4,5,5,5, , , , , , , ,6, , , , , , ,1,7, , , , ,1000,2000,3000,4000,5000,3,1,4, , , , , ,50, , ,15, , ,35,1,1,1,8,6
84,1,4,50,7,2,2,8, , , , , , , ,4,2,2013,1,1,3,1,3,1,5,1,7,8, , , , , , ,1,4,6,1,8,4,1,8,2,2,3,5, , , , , ,2, , , , , ,1, , , ,2,1,2,10000,5, , , , , , ,60,30,5,5,6,6,6,6,6, ,1,2,8,9, , , , , , , , , , ,13,8,10,1,7,8,1,7,8, , , , , ,3, , , , , ,3,3,6, , , , , ,6,6, , , , , ,21, , , , ,17, , , , ,42, , , , ,22, , , , ,22, , , , , , , , , , , , , , ,3, , , , , , , , , , , , , , ,4, , , , , , , ,2, , , , ,3, ,4, , , , , , , ,6, , , , , , , , , , , , , , ,1,2,4,6, , , ,1,0,1,4,8,3, , , , ,2,0,1,8,2,113, , , , ,201, , , , , , , , , ,9998, , , , , , , , , , , , , , , , , , , ,803, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3,100,0,2, , ,1,4,1,2, , , , , , ,6,6,6,6,6,6, , , , , , , ,2,4,6, , , , ,4,1, , , , ,2000000,2100000,2200000,2300000,2400000,1,1,2, , , , , ,10,10, , , , ,80,1,1,5,5,5
